item_id,order_id,product_id,seller_id,freight_value,price
50c71607b83f5edc9a65e7c7d9910b1a#1,50c71607b83f5edc9a65e7c7d9910b1a,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,15.38,89.90
50fe82ce977520094518dd8618d7331a#1,50fe82ce977520094518dd8618d7331a,d245838e3d0b2b51d751ccdc98885a8e,cc419e0650a3c5ba77189a1882b7556a,7.39,6.00
5108acfe22756c07a696f4ff210790a8#1,5108acfe22756c07a696f4ff210790a8,0b0c04563408d8d1187cdbd6292a89fa,891071be6ba827b591264c90c2ae8a63,7.39,29.99
511629b91fcfb73e2e7ee747102a9ffd#1,511629b91fcfb73e2e7ee747102a9ffd,16ec3cff48acf77c13de21217bcc8af0,dbb9b48c841a0e39e21f98e1a6b2ec3e,14.11,155.90
511c9c59155679bf85e46829de6bf067#1,511c9c59155679bf85e46829de6bf067,32ab984210a9cc604931ba8408ec6994,7a2d2949aea47fab95fd98d6c9f618b1,19.82,242.00
511da260161b881c22b3608bed0044e5#1,511da260161b881c22b3608bed0044e5,72172e982e8b92155069e4201c92c0bb,e9779976487b77c6d4ac45f75ec7afe9,25.63,37.49
5164933efe0cd14f31424b9badf81f19#1,5164933efe0cd14f31424b9badf81f19,821a07e1e2a0382df1f3761ae3cd435c,da8622b14eb17ae2831f4ac5b9dab84a,12.00,129.90
517b4b7e7f723df3693ae71473078d73#1,517b4b7e7f723df3693ae71473078d73,60c93709754c1b56d6fcc7187a4810f3,53e4c6e0f4312d4d2107a8c9cddf45cd,17.75,72.00
5189eca8aa65ca525e4929c6f6a758d1#1,5189eca8aa65ca525e4929c6f6a758d1,9453bde60c4ee52155c963641736cfc5,5c243662ce92d84573bfaff24c3e3700,19.30,467.00
51b0dccc8596ce37a930dff2d63a10a2#1,51b0dccc8596ce37a930dff2d63a10a2,bace90a7338e9d31371ad47811cf4c7d,1a3df491d1c4f1589fc2b934ada68bf2,17.78,99.90
51c68b0aedaa22a0b426f5635ac439b1#1,51c68b0aedaa22a0b426f5635ac439b1,9fc063fd34fed29ccc57b7f8e8d03388,ccc4bbb5f32a6ab2b7066a4130f114e3,29.44,370.00
51ceba3ba51d4b4543e7f78e181e0ba9#1,51ceba3ba51d4b4543e7f78e181e0ba9,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,10.96,9.90
51ceba3ba51d4b4543e7f78e181e0ba9#2,51ceba3ba51d4b4543e7f78e181e0ba9,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,10.96,9.90
51ceba3ba51d4b4543e7f78e181e0ba9#3,51ceba3ba51d4b4543e7f78e181e0ba9,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,10.96,9.90
51ceba3ba51d4b4543e7f78e181e0ba9#4,51ceba3ba51d4b4543e7f78e181e0ba9,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,10.96,9.90
51ceba3ba51d4b4543e7f78e181e0ba9#5,51ceba3ba51d4b4543e7f78e181e0ba9,7c68e7297c7df2535c9f0dcd61007f64,bb135baca94c82fcb731335ad5b04a03,10.96,9.90
51fc12a7908ea200b269a6ecfb3e7740#1,51fc12a7908ea200b269a6ecfb3e7740,23384f296aa1bf6461d22912093a9847,891071be6ba827b591264c90c2ae8a63,10.96,20.00
520ddcbcf0082ed43b0a73ce1127f073#1,520ddcbcf0082ed43b0a73ce1127f073,566a4f2c4385f36d15c00dfcaae132d1,8b321bb669392f5163d04c59e235e066,11.85,21.90
523156bbb727eaea16d8a2880296d26c#1,523156bbb727eaea16d8a2880296d26c,6f3b5b605d91b7439c5e3f5a8dffeea7,7d13fca15225358621be4086e1eb0964,17.19,145.00
52324f390c9414a6c6b4a2f1b24964b4#1,52324f390c9414a6c6b4a2f1b24964b4,1f112631857414c63be3c00b6d8bf45f,fa1c13f2614d7b5c4749cbc52fecda94,36.60,399.90
5236307716393b7114b53ee991f36956#1,5236307716393b7114b53ee991f36956,3aa071139cb16b67ca9e5dea641aaa2f,b561927807645834b59ef0d16ba55a24,17.99,248.00
523d7597c0c82db94fd16b4213e2f0ab#1,523d7597c0c82db94fd16b4213e2f0ab,0db0a25da8420d8e6d918b552c3c4891,89bc797e2e29667aa035d4368f9b7f92,14.52,15.90
524328eaaeddfd8aa01dc3897ad69935#1,524328eaaeddfd8aa01dc3897ad69935,91e2aac5302f657c8fdf3040124d8809,2a84855fd20af891be03bc5924d2b453,36.02,99.90
52432d42fb818ca588e38c5067f73c3f#1,52432d42fb818ca588e38c5067f73c3f,6e835aea84ae8eb68b8c14878dd43b30,4d6d651bd7684af3fffabd5f08d12e5a,16.12,69.90
5246f33ed41cfa5f5b8f64e7bc8cf0c2#1,5246f33ed41cfa5f5b8f64e7bc8cf0c2,0581c05e8e3c0d17ea0ef8904419ec00,53e4c6e0f4312d4d2107a8c9cddf45cd,17.20,52.00
526043f9d39d510f7a79547410cd3318#1,526043f9d39d510f7a79547410cd3318,dc52f0f5d3ec37a93eaf956cde4e5d2c,6560211a19b47992c3666cc44a7e94c0,15.10,49.00
526e735eb29aafd817d59ca159eb7aab#1,526e735eb29aafd817d59ca159eb7aab,610c673331ac3c4fa0f393ce5af9aa2e,8b321bb669392f5163d04c59e235e066,17.63,13.65
5295794ed329bd3ffd4581bc4a0627a5#1,5295794ed329bd3ffd4581bc4a0627a5,6f544a62e85efa4d7a5e135482b31d79,232a6014e7b10cba61c6c2b2ea6bb4b0,37.97,118.90
529e1bb30ba6e4c420219a539593eee0#1,529e1bb30ba6e4c420219a539593eee0,17764de01dd9ad50ae317792ad2e2868,b55638ad525e906c698fa2ce742c1742,16.17,59.00
52b828f13e08788433adad4a7d135779#1,52b828f13e08788433adad4a7d135779,83b00325c13c44245b2c3a2befa62a0e,ad781527c93d00d89a11eecd9dcad7c1,36.84,139.99
52e5445828db681d83dccb33a15ecac4#1,52e5445828db681d83dccb33a15ecac4,e0d64dcfaa3b6db5c54ca298ae101d05,4869f7a5dfa277a7dca6462dcf3b52b2,24.06,170.00
52f166ce5fa053bbb27d317e4fd231b7#1,52f166ce5fa053bbb27d317e4fd231b7,63085bb4366ded27bcb63cbb59b4103a,5dceca129747e92ff8ef7a997dc4f8ca,18.51,428.00
5308fdab519f7478ef64894128fbbee4#1,5308fdab519f7478ef64894128fbbee4,1b93af229a5768eaaed2064722b1c1dc,213b25e6f54661939f11710a6fddb871,18.79,129.95
531adaed1a1981c1cf381bbf3a4a3895#1,531adaed1a1981c1cf381bbf3a4a3895,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,23.81,134.90
53239db74c7835641f106ef90b3d0100#1,53239db74c7835641f106ef90b3d0100,a01df785213c3ea6d2a918f9095af482,41b39e28db005d9731d9d485a83b4c38,35.00,119.90
53302305754d77daab8c64a29db8d8c4#1,53302305754d77daab8c64a29db8d8c4,be9ab5610721c60c477717f7025d713e,b494891378bd8f4560abe576c52deacd,19.40,69.90
533e104c4193cf07d264603f7800fb71#1,533e104c4193cf07d264603f7800fb71,f142a5ca78eb112cafbcf29f9a43eca7,02a2272692e13558373c66db98f05e2e,14.52,29.99
5342639ad4af90638a48134b744df827#1,5342639ad4af90638a48134b744df827,d9ee0c2943c9663aef6a2bc0411cbc14,cca3071e3e9bb7d12640c9fbe2301306,18.00,107.61
5342acb7b183acec77f59e4d78f7c804#1,5342acb7b183acec77f59e4d78f7c804,0da9ffd92214425d880de3f94e74ce39,001cca7ae9ae17fb1caed9dfb1094831,38.21,112.00
534c285356eb06898b7ea7edbb14476b#1,534c285356eb06898b7ea7edbb14476b,bd6eb9532e448ca538cec41d0b9dc228,f5a590cf36251cf1162ea35bef76fe84,24.10,255.00
5361ae7742cca11bdce02eba111d345a#1,5361ae7742cca11bdce02eba111d345a,0cf573090c66bb30ac5e53c82bdb0403,99eaacc9e6046db1c82b163c5f84869f,11.02,59.00
5370a96022220f889db213211b32740d#1,5370a96022220f889db213211b32740d,b192be433004cc1f10b467c0e9ea309b,de722cd6dad950a92b7d4f82673f8833,15.71,179.90
5384eba8f22866695801e33c6dc25745#1,5384eba8f22866695801e33c6dc25745,a695ab8413ea83619cde9b18292d6aa1,1da366cade6d8276e7d8beea7af5d4bf,20.80,40.00
538917e9e6d39e4e2f6d7480f7c2479e#1,538917e9e6d39e4e2f6d7480f7c2479e,0eb5d1d033dcdd7b9b11658ce84ee8e9,7a2d2949aea47fab95fd98d6c9f618b1,24.77,110.00
5394217c78ea24ee2b377c043b6bd7d9#1,5394217c78ea24ee2b377c043b6bd7d9,2d0756de18a80990e11ec355070dd85a,76d5af76d0271110f9af36c92573f765,27.20,658.90
53ad0f90be4c36080d70c96aa70eafe9#1,53ad0f90be4c36080d70c96aa70eafe9,ac44def10e24998cdee20a208d691127,8160255418d5aaa7dbdc9f4c64ebda44,17.85,85.90
53cbf33b674d602f6746cb90a9d874fd#1,53cbf33b674d602f6746cb90a9d874fd,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,12.13,89.90
53cdb2fc8bc7dce0b6741e2150273451#1,53cdb2fc8bc7dce0b6741e2150273451,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,22.76,118.70
53cf21aea186e583d69fe8d531829e3c#1,53cf21aea186e583d69fe8d531829e3c,82fd0e5d33b58ad696f75449679c1470,cd68562d3f44870c08922d380acae552,16.64,125.50
53f0bd64140840f70f00c89e7a19fdf2#1,53f0bd64140840f70f00c89e7a19fdf2,575a896d07cd269eb0b2b8762e0be261,4d6d651bd7684af3fffabd5f08d12e5a,51.75,179.00
53f3f52eca823461e5ee857dd46fb101#1,53f3f52eca823461e5ee857dd46fb101,3225c54bb2785c33f49f50398fcdb88c,4869f7a5dfa277a7dca6462dcf3b52b2,16.70,278.00
5413211efa4372ef637627d1e59d2f82#1,5413211efa4372ef637627d1e59d2f82,efa1b15e58071189595afce796e08bdd,fa1c13f2614d7b5c4749cbc52fecda94,8.30,148.80
541e98fb4e0b225dbc4493ae9d53eeb3#1,541e98fb4e0b225dbc4493ae9d53eeb3,ba9f160a6ae1c23f25d690fd06fe4fd8,ac3508719a1d8f5b7614b798f70af136,45.69,120.90
542e3cb5f8f6657a8822ad52a57552ed#1,542e3cb5f8f6657a8822ad52a57552ed,296ae6fd1ff55a39b63dbbb3ea7a36a0,2528513dd95219a6013d4d05176e391a,57.66,169.00
543a9bf05657bd3c5099de23d13139a1#1,543a9bf05657bd3c5099de23d13139a1,97b91c8032defad1460e5225a0049161,d93844a9c55ba7ce353388bcf849ea56,38.68,179.90
543a9bf05657bd3c5099de23d13139a1#2,543a9bf05657bd3c5099de23d13139a1,6af944d65385c537dd7fb26787c7dae3,d93844a9c55ba7ce353388bcf849ea56,23.21,79.90
5447160f15621601fa9ba2b94f4906b3#1,5447160f15621601fa9ba2b94f4906b3,461f43be3bdf8844e65b62d9ac2c7a5a,b33e7c55446eabf8fe1a42d037ac7d6d,15.77,146.00
544b98cbee1fc6152e5ede26e1ef2986#1,544b98cbee1fc6152e5ede26e1ef2986,d934d5a5c12e50df26c0669f578e2621,080102cd0a76b09e0dcf55fcacc60e05,14.13,53.99
546c8958ff67b28473cf140ec32a5a91#1,546c8958ff67b28473cf140ec32a5a91,b24af8bca8813bcde4140ff8562f5e47,ea8482cd71df3c1969d7b9473ff13abc,16.79,43.99
546c8958ff67b28473cf140ec32a5a91#2,546c8958ff67b28473cf140ec32a5a91,cb0c2c97fb2fca149a11c2f14027895d,ea8482cd71df3c1969d7b9473ff13abc,16.79,24.99
5487a8ac1699754d975f853ce8bb9321#1,5487a8ac1699754d975f853ce8bb9321,73e0db4719016f90a37238ca8e5a1cab,11305281b50fff20ae8bb473f8e11876,27.20,159.99
54912035e047f9834df97cdfef0d2768#1,54912035e047f9834df97cdfef0d2768,0e40b1ed4cfd3da1962ec91913e54ba8,8b321bb669392f5163d04c59e235e066,7.39,13.65
54ac5ed66a8b2c74a3878d90d805f367#1,54ac5ed66a8b2c74a3878d90d805f367,f97d74310019b255120e4316f4515d74,0ea22c1cfbdc755f86b9b54b39c16043,14.52,39.90
54bc2449fbe0368b74470e4280fe494e#1,54bc2449fbe0368b74470e4280fe494e,78efe838c04bbc568be034082200ac20,0241d4d5d36f10f80c644447315af0bd,32.50,99.90
54c48a1401020a79d5d52ff20cb07aa7#1,54c48a1401020a79d5d52ff20cb07aa7,e1901d5d99ca951543717ea5d1940a36,f00e21b1e91a79653163b7fd8f293ff1,11.31,99.90
54d591a90dbfa19ae578252a9b5a2720#1,54d591a90dbfa19ae578252a9b5a2720,aa0756c28665669298ad1d32c064619e,213b25e6f54661939f11710a6fddb871,23.38,113.85
5504eaa5a86eb25fa666cf2e6b96c701#1,5504eaa5a86eb25fa666cf2e6b96c701,4a3b0111d9c112251e4732b44d1d118b,3a734b715d333a2588a3d54a0c9b8746,14.57,117.00
5506c622c9692ec1a2145b8b8f712eba#1,5506c622c9692ec1a2145b8b8f712eba,7f8b42a3cbe617b6112e0623f0d32fa2,c878515173c84a492ebe50d6b493230b,24.19,189.00
5509f25fd68fac3fe49fc1a532ba33ef#1,5509f25fd68fac3fe49fc1a532ba33ef,78514b0a0cec96621010b7b6a2bfd6c6,30a2f535bb48308f991d0b9ad4a8c4bb,14.10,49.90
550a019d25590b5b3b6d31c0fd3edbbb#1,550a019d25590b5b3b6d31c0fd3edbbb,7d78cbee891d98c76028e3008a230712,f00e21b1e91a79653163b7fd8f293ff1,10.96,30.90
553d47dc490558ea119058262b5f472a#1,553d47dc490558ea119058262b5f472a,28e2aedad93288312a4929b8dd91ec73,f680f85bee2d253556ac91be391d2c82,20.99,59.90
554ed79a85b56443912252c580b0ad02#1,554ed79a85b56443912252c580b0ad02,c7fd13b5e515bffdab855d0812842edb,1025f0e2d44d7041d6cf58b6550e0bfa,16.31,78.00
554ed79a85b56443912252c580b0ad02#2,554ed79a85b56443912252c580b0ad02,c7fd13b5e515bffdab855d0812842edb,1025f0e2d44d7041d6cf58b6550e0bfa,16.31,78.00
555e4d40fb6beea866d46eb6a5a01b41#1,555e4d40fb6beea866d46eb6a5a01b41,83d199d296c44101c8c3b5c9c0cce9ea,850f4f8af5ea87287ac68de36e29107f,12.62,69.99
555e4d40fb6beea866d46eb6a5a01b41#2,555e4d40fb6beea866d46eb6a5a01b41,a140e83c184347be1aa71694fe525537,3d871de0142ce09b7081e2b9d1733cb1,9.41,19.90
5561adcb0fd46da4cad3048fa4e7fc00#1,5561adcb0fd46da4cad3048fa4e7fc00,4d071a22b9cc548b64a75075a4c63151,131fcb0a0c9a47bba4474aacff0f14b7,9.45,99.90
556bbf53c2c22fbb9ef31a414dd444a6#1,556bbf53c2c22fbb9ef31a414dd444a6,9e2d3a8d8ffad53e2e35282a2020221c,1da366cade6d8276e7d8beea7af5d4bf,17.60,49.90
55722f117fa81b20ab36bbfc3c8878dd#1,55722f117fa81b20ab36bbfc3c8878dd,4613efcec95c18902f5e8b117df56188,26e2c91ef821e1ff8985f408788fe35b,19.57,86.40
55779fa8fe072d9f8c92d672154558f2#1,55779fa8fe072d9f8c92d672154558f2,8cee1d824765335c48ccc515c2ecf4b8,4a3ca9315b744ce9f8e9374361493884,23.92,96.00
55779fa8fe072d9f8c92d672154558f2#2,55779fa8fe072d9f8c92d672154558f2,b74d57e3377dd78aace6d070fc48cc88,4a3ca9315b744ce9f8e9374361493884,47.84,65.90
557eb42ce0b29c86666b04ec9496ea59#1,557eb42ce0b29c86666b04ec9496ea59,7ae8d9b8eca8a6daf066e53ddc7034d3,128639473a139ac0f3e5f5ade55873a5,15.10,18.90
559115c14f48d999adcc027b4a702c8b#1,559115c14f48d999adcc027b4a702c8b,5403528d987ad26e8d7cb25940411987,6560211a19b47992c3666cc44a7e94c0,7.78,49.00
5596ba1b51a8d6801a60712a250471a8#1,5596ba1b51a8d6801a60712a250471a8,ecc7e6fab3b3398b08af2baf86214af6,29fe9f200d3fa0c668d2aa1ec7e08dfb,15.31,80.00
55ab3650a53071b34253bdcada9e584b#1,55ab3650a53071b34253bdcada9e584b,d4652fae7ca028fda70d9b7b75432e04,4c498c7345e89aebad651544829beca0,12.86,27.90
55ab4aefca70a7b4b0a8466be48c5bbc#1,55ab4aefca70a7b4b0a8466be48c5bbc,fc1d8637c0268af3db482c14b7ef8e75,da8622b14eb17ae2831f4ac5b9dab84a,12.75,149.90
55ac02b6b194b6cebf53799310fb63bb#1,55ac02b6b194b6cebf53799310fb63bb,c1dfd7dc17df380ed269d0fc905f6e22,4830e40640734fc1c52cd21127c341d4,11.37,49.99
55b2cadb9946209a0283fd636ddc6676#1,55b2cadb9946209a0283fd636ddc6676,72331bc45c5e8665ee12999363bc9186,7b1222c3624aa89b9558b50a2594188c,16.22,209.90
55bd3d21d10786b863b8537b32bc3899#1,55bd3d21d10786b863b8537b32bc3899,32bad49615b7c5da42609b98df97482c,d91fb3b7d041e83b64a00a3edfb37e4f,18.23,16.29
55bde651a2c412e983a9ace2f3e05c5d#1,55bde651a2c412e983a9ace2f3e05c5d,249de764c23f381ef073c7520e0ab799,2ba91c7ad80ff88b23b7db823b43c233,7.60,48.50
55c5b6e322eed3fe3dbbd82da9906019#1,55c5b6e322eed3fe3dbbd82da9906019,3a264b078bf20e98f315ff65c23fa263,46dc3b2cc0980fb8ec44634e21d2718e,19.89,349.99
55c863e656258bebf75d429db9055bec#1,55c863e656258bebf75d429db9055bec,af51d485dc5255ba2e18b21b550156e6,5dceca129747e92ff8ef7a997dc4f8ca,44.62,259.90
55e68a38817afa16c0547a6ebeeff145#1,55e68a38817afa16c0547a6ebeeff145,7094fadc9773845c7d453e51b04289a8,d2374cbcbb3ca4ab1086534108cc3ab7,13.59,81.50
55f6044cecace75277ac3fb0335bf9a5#1,55f6044cecace75277ac3fb0335bf9a5,cf84f4d055494a42ee49d58b5f82afa2,ebd2d60905fb58271facef5596b620d3,17.74,69.90
56142b6c34c40cccb3e3ee8308a4ae76#1,56142b6c34c40cccb3e3ee8308a4ae76,dc66bd48cefb7c7c6ad6684a305b6bf7,1e8b33f18b4f7598d87f5cbee2282cc2,28.90,59.90
562f68d5a8c2d3be1d1b87f06c7b87c0#1,562f68d5a8c2d3be1d1b87f06c7b87c0,39a4610d926a93fee7cfa54319ac3515,955fee9216a65b617aa5c0531780ce60,14.10,220.00
563404de47cdc6763e7eced487016b66#1,563404de47cdc6763e7eced487016b66,490b7f74cbef35be4b6b69bb5f177386,9b00ed88b7fdb95d6ff76e27c1b52d16,11.85,12.50
56472b840118d1bfb244c6cb42581ae6#1,56472b840118d1bfb244c6cb42581ae6,b044bbed524dc39f8465f2d1b5b620f8,e9779976487b77c6d4ac45f75ec7afe9,19.98,299.90
564a38ee15a841a89a3e5c64fc8c0ce6#1,564a38ee15a841a89a3e5c64fc8c0ce6,4a0938478787f49dc07af734b86be96c,6560211a19b47992c3666cc44a7e94c0,15.79,149.00
56515935f0fcb6b511a18dc10a50173f#1,56515935f0fcb6b511a18dc10a50173f,85eed6b3f52d601d2a288e2668b888df,7142540dd4c91e2237acb7e911c4eba2,17.10,429.90
565923f847aad52e7638eb189cce3b51#1,565923f847aad52e7638eb189cce3b51,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,17.81,80.00
566c5bff1142c9d6003a83fd2e8ad1e5#1,566c5bff1142c9d6003a83fd2e8ad1e5,cf8c588a4b9b7599aa4807e78bbc65a9,36a968b544695394e4e9d7572688598f,8.27,8.90
567653c46861b54519b6f4cdee500f0a#1,567653c46861b54519b6f4cdee500f0a,87d6047f661dc87643c40612a6eff3b3,4a1f694197d05fe70026b016a7316b41,27.07,42.99
568b0f8bb1f7efe803f006abfd707e5e#1,568b0f8bb1f7efe803f006abfd707e5e,1a758361b1c10b3ffe3d3373332de319,8d956fec2e4337affcb520f56fd8cbfd,17.63,46.99
5690636f35f3831fe4cf8d5c8e060d99#1,5690636f35f3831fe4cf8d5c8e060d99,2fe0cccc00239f01484b97ba65408800,a3a38f4affed601eb87a97788c949667,18.05,114.90
5691d72069359cd293ac9a14f1bd5e9b#1,5691d72069359cd293ac9a14f1bd5e9b,8c0fd3e89ebf51f2fcff46abbc4eca05,715bbd5ba4e6b74cb0d2f29eb45058b0,37.15,34.90
56a4ac10a4a8f2ba7693523bb439eede#1,56a4ac10a4a8f2ba7693523bb439eede,ab1f9387c0627dd24000bfbc54fdeee0,8b321bb669392f5163d04c59e235e066,12.80,19.90
56a9371475e5344f96ca0933a17215ea#1,56a9371475e5344f96ca0933a17215ea,16cc7a098d176187b6d8e9519fa81585,5656537e588803a555b8eb41f07a944b,22.16,64.89
56ab0ef6726f49b711b84ce62e305c7c#1,56ab0ef6726f49b711b84ce62e305c7c,86bddf117876feb2e7ab68191c9b8bb1,2e3be8a987a30d7544dbbda6861cc14e,19.92,479.00
56af0400ccac703cca01cd9846d29c58#1,56af0400ccac703cca01cd9846d29c58,54a3b009ede4097eff76990e0fa8553c,c3867b4666c7d76867627c2f7fb22e21,18.37,159.90
56bd45163229b35ca0ab490c1e3d3233#1,56bd45163229b35ca0ab490c1e3d3233,6f5cff7499746e6f722c4dcee24f7437,dc4a0fc896dc34b0d5bfec8438291c80,11.95,64.90
56c26c7e1d2d600fc5e6a4a6b0be3aa8#1,56c26c7e1d2d600fc5e6a4a6b0be3aa8,b72b1952fed0f11ff9621862f1272e50,7b07b3c7487f0ea825fc6df75abd658b,11.06,64.80
56ce64b53ec3bb5b0525f21506619f8e#1,56ce64b53ec3bb5b0525f21506619f8e,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,17.64,49.00
56dc7f1b8195b7fbdd6479f055a203bb#1,56dc7f1b8195b7fbdd6479f055a203bb,060c17562f97e5bb60bc0dfa4dd5b3f2,9f505651f4a6abe901a56cdc21508025,15.23,22.99
56ec7cbe6d41f3fdbbe68de8142b3123#1,56ec7cbe6d41f3fdbbe68de8142b3123,e8316a4667e5870c85e906b1f062bde1,7c67e1448b00f6e969d365cea6b010ab,17.43,99.99
56ecd129e9283080044e40f77065b350#1,56ecd129e9283080044e40f77065b350,c7f8c040002615c99a0aa2ddec4c41e6,4371b634e0efc0e22b09b52907d9d469,14.25,72.00
56ef80c564f6fd57cc662adee0379746#1,56ef80c564f6fd57cc662adee0379746,06e73ddcb54620a36bfdb2e073c4dc40,0ea22c1cfbdc755f86b9b54b39c16043,14.52,34.90
56fdda0cb0aee560cd00b1a571dcb10f#1,56fdda0cb0aee560cd00b1a571dcb10f,656e0eca68dcecf6a31b8ececfabe3e8,e9bc59e7b60fc3063eb2290deda4cced,18.61,72.99
56fdda0cb0aee560cd00b1a571dcb10f#2,56fdda0cb0aee560cd00b1a571dcb10f,656e0eca68dcecf6a31b8ececfabe3e8,e9bc59e7b60fc3063eb2290deda4cced,18.61,72.99
570daa876f56bc4b6b5e503e01318c0e#1,570daa876f56bc4b6b5e503e01318c0e,aa3cf7c656b2a190d0baa54c3be0aed8,0bae85eb84b9fb3bd773911e89288d54,9.94,72.48
5711d8a02451fd508dc8911ee1fb4ac9#1,5711d8a02451fd508dc8911ee1fb4ac9,59bcfc096cb9fa35b5c5294582c78486,5ab05b6d86d417796c69ffd6774ec832,18.10,199.00
5713bef560364e39ec1630ff62449492#1,5713bef560364e39ec1630ff62449492,f67ad6b3366ae186b8d29087e6d5ebd0,16090f2ca825584b5a147ab24aa30c86,11.85,28.00
571b3d06ddb5bba38fac92f4da0778e7#1,571b3d06ddb5bba38fac92f4da0778e7,c92f0e7b9d49a9543558d6532772441b,5dceca129747e92ff8ef7a997dc4f8ca,46.86,129.90
5739eb8dc1389c46e5ff8fc605a6ba44#1,5739eb8dc1389c46e5ff8fc605a6ba44,5bf681c3d83a332fbb49765e3e572145,537eb890efff034a88679788b647c564,7.55,20.90
573b5d93e53ee17f6d7276929890932c#1,573b5d93e53ee17f6d7276929890932c,8707c6feb8f1d552e3d70b590481bec4,d379f449f2a3b271bc01c0782020f705,41.89,160.90
573ef5595dd0028826051b99f5306ad3#1,573ef5595dd0028826051b99f5306ad3,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,13.44,59.90
57665b3fb0f04270d6b333c9d1f80a61#1,57665b3fb0f04270d6b333c9d1f80a61,d1e422d44f28b10c3899b6f494142de0,dfa0c4c6229ab200a4a1336b4d7128ff,15.28,25.90
57694158da92a85b1fcd72de45542073#1,57694158da92a85b1fcd72de45542073,1aa464d8b37fad27aa67da15cb76d312,77530e9772f57a62c906e1c21538ab82,22.58,299.00
577dbf4b3668adb656ec29c2ce049ab1#1,577dbf4b3668adb656ec29c2ce049ab1,407729653f67fdfa6e588c6b0853edd7,ef506c96320abeedfb894c34db06f478,7.78,26.90
5792e0b1c8c8a2bf53af468c9a422c88#1,5792e0b1c8c8a2bf53af468c9a422c88,6d8f2ccbced01ba3165048d784a5cf0c,ececbfcff9804a2d6b40f589df8eef2b,13.15,69.50
57caf8a4f24c13ac1f4ec44f39a18a44#1,57caf8a4f24c13ac1f4ec44f39a18a44,d41dc2f2979f52d75d78714b378d4068,7299e27ed73d2ad986de7f7c77d919fa,15.10,9.00
57cbc8e34a5ceffb92f8b3193e4ffdb8#1,57cbc8e34a5ceffb92f8b3193e4ffdb8,b8b426747049f2d3d6e00b486d47dedb,01fdefa7697d26ad920e9e0346d4bd1b,23.43,89.90
57fac99131db488c097fd2b5a75255dd#1,57fac99131db488c097fd2b5a75255dd,622bad99b4296aade0783ebecdd3fa15,376a891762bbdecbc02b4b6adec3fdda,17.13,98.99
580c882a5805c78546ea65ec6d3690e4#1,580c882a5805c78546ea65ec6d3690e4,48f866f20b5b6015a324210988e73387,4a3ca9315b744ce9f8e9374361493884,18.32,153.00
581ef4e5af5c7bbdcd26579839290635#1,581ef4e5af5c7bbdcd26579839290635,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,19.30,108.00
5820a1100976432c7968a52da59e9364#1,5820a1100976432c7968a52da59e9364,1deda1acffb44ed38494667d7e49a9f3,f52c2422904463fdd7741f99045fecb6,18.34,33.90
582ecddc80251f58adb996143e81d6e0#1,582ecddc80251f58adb996143e81d6e0,d04e48982547095af81c231c3d581cb6,d921b68bf747894be13a97ae52b0f386,19.59,245.00
5869074071e0f56e9085dc3742c97b2a#1,5869074071e0f56e9085dc3742c97b2a,a1692a17fad005e22bf5a54353439420,70eea00b476a314817cefde4aad4f89a,20.18,300.00
586b28be2b8f5afe936887ea02ab3494#1,586b28be2b8f5afe936887ea02ab3494,801a8823d2fb3157110897e1af035a5d,6b333a05bf188ef3e1f1662a86bd9855,19.93,99.00
5875e5804ca85e3b4c8dda7a7dfce4cc#1,5875e5804ca85e3b4c8dda7a7dfce4cc,fa243e761ae871597627e917611eeb23,4a3ca9315b744ce9f8e9374361493884,62.97,135.00
5881ef8fbe92b12cbfbe1a210afd221a#1,5881ef8fbe92b12cbfbe1a210afd221a,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,20.99,49.90
589310d3d488112508a26f3e22ba30ca#1,589310d3d488112508a26f3e22ba30ca,762e9c384b4752bbcbea568e3d89856f,30a81d8cf85fb2ada1b1b094c9583a95,11.91,57.99
58a2de891c9d6c4e5b5a36320350bfd2#1,58a2de891c9d6c4e5b5a36320350bfd2,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,65.89,129.00
58ac1947c1a9067b9f416cba6d844a3f#1,58ac1947c1a9067b9f416cba6d844a3f,9820e04e332fc450d6fd975befc1bc28,520b493b57809f446cb0a233bb3e25c7,14.16,110.00
