customer_id,customer_state
7c93fdee2bef9805081b51d931b99bc7,RJ
6b74fa3521fe75edbeff9948022f13d1,MG
68ce6b05de7e3b0d5103fb9952c9c959,SP
b4214b2e14c916724d94efe51fcbd1f0,GO
c8d8df677303b51ceb3ebd595969502b,SP
d03d5c0d58cfeefd79f0b7af50bbfb87,MG
68b315ac209c92f15ec1f364f5d45e67,MG
1eab936b5abcae9664590e84026a890a,RS
292d23bbbdae6600735dc07223918c6d,RJ
c591b62b0d38be0089c516584f6671db,RJ
2e21846cd2112929ca821e9716281192,SP
142743852f5f463b124aef40d8131709,RJ
461ac5f6096c83246957cad38154e252,SP
7a53f98dd19fa1493d14741d38ef87b2,MT
06c6202200ef99b1568c228c9e373abc,RO
2ca9b081fd8cf85263e827dffd02446b,BA
10c24e9fc5879ea6080e2b72e0475641,BA
581588a30afa8dd7bf1179f15ef2e94e,SE
2f34631e6bf18b22701d79a367cb23fa,SP
7302e92da39fdc7fa8b02048113bf5ef,RJ
27436e9495d5df1bcb0b2240182960d6,MG
3da77d06455b633b2d7e79511d75f76e,SP
8b212b9525f9e74e85e37ed6df37693e,SP
fa59e3b76be4ec3ab0fa05000e7bf6c2,RJ
595a590ba9c0127d59855c4dba71a69e,SP
79b516ac255abbf7531ea1ea5b43d0db,RJ
6c347ef65dd574fb9c2d654c3650fc43,PE
c77ee2d8ba1614a4d489a44166894938,MG
e51521843de8135ca5c2aebd76299469,SP
a06d5e88e559441070e2c1e9d4be49b0,RJ
aa680a3db54307a03f5ec70888d99ec1,SP
35ec6c1ca9e5844c5ca94214cce16dca,MG
ff20530ce012df37828978c25f3dacac,SP
8fe6bbc3193663dc50317d188ab5e9ae,RJ
da757be0eb9978feb09365ed3bdfc679,SP
13ab4c98a7678b10d69118bb719e57c9,SP
5a643f32f961a09e6046bad513aa588b,SC
8a46fa344fdeaff9de14ab259778bd5f,SP
4068f389794929a12941cb19d170fcba,CE
e7958b1dac84719b0e9250e063421045,PA
cab4cad0f7657576558c907ad8e307fd,SP
e6369fd23db5134714b0ce70202cf74a,SP
be8c14c16a4d47194ccdfe10f1fc5b1a,SP
4ff41b1c00bade23c1ddcdabf5fe9009,PR
3d3c463710ea6e8dd9a63c1110eeb06b,SP
3b235f2d5d4e9a29456aaeeb65a4b8ae,SP
e4d7da67c0fd69d37a1ced68726d9b25,SP
3da647f1441ed4b18ac7a0ded0056570,SP
ab03bccde4f2b55784632db691ee3fab,SP
175231d5968a57218468d2517a6a4621,RS
6d74f8cec06871385a5e1c494a39701a,SP
e243da4d4f1c0043d86b95941d73fd45,MG
5f825bf617f8288a4cb4f50c3c179794,MG
05e8586e1ca488defddd47b5be9179c3,SP
8563b07a84656ff32968702daa37c468,RJ
06c09be49b69107bf8c75d10af6b2233,MG
6e11936eae9d2dea7265d58ca0b4fd96,BA
bd33f7c7a64e619e46ee0edd5caf74ef,RJ
277c6406dfd76e437ad282e61cfea438,MG
e67100bdd7919f11bbaa485e741c48e8,BA
dbc0875589e7140d0f2fdaa85de3c1aa,ES
30e9e911324b756560b265fb5281cdf9,SP
ccd8e3459ad58ae538c9d2cf35532ba4,RS
99ae056139c928155fbb6789440c8824,SP
28c9ef88cd702b973c4f6af0da609605,PR
5117c4b5e5b786a6f513005ee3bd9f18,DF
c3de914e671cb1e98797f42b2f797274,SP
0f0603d577f299ca129f39109268c546,RN
8667901bd6be984bb8c737a31bef4bbe,MG
5e320e6a4f03e2e74bc22e1158237fbe,RS
994c8f911235968e88a5249a81909121,SP
0310b25c98b10f9c6d22b9009455df37,PE
603836070f1882347e4800d647793d88,BA
9ce1401cf82bd5420fe255e02d6292ba,SP
0e3ab8ca2f217ac576613e69840d25ab,SP
376a23a2a549f521ceb336b0230b00eb,DF
71982df42edbf42a7d4bcd238f007214,SP
36f021ed4f2ae331ca32785f4fa574fb,RJ
d954782ec6c0e911292c8a80757ef28d,SP
c16fd56f85eb2c6f8cd0eb28bc618880,PE
a182cf6abe84f63e4ee29ac3ad7ce340,RJ
c4333f782a96190eece0b2e3321f4f7a,RS
3957cd0afb5bb497ebba4cc825703737,SC
772b44cd8aa7c266a3efaf363ff48410,SP
8d81bf44bb2e36dbfab5353d8b683420,SP
ffd6afe9c06d9dd8bd646b79f23b8b82,SP
2fd83e62488be87241b90a6e474eec0e,SP
457aa02da26931909b20f4f92fe67229,SP
08b9cbfbf948ebc2dc43212aa3b5a2a2,SP
220d30b547b088ca7b34fef7d7a54523,SP
9800729155e4255834b080a60b6bcda9,RJ
451ac26d4d2da6b319318c13aac25937,SP
a8fabc805e9a10a3c93ae5bff642b86b,SP
e40265c6ceebf38ea830b695d9340bda,MG
74bfc507b3ac32b750e60fffd04a02cc,SP
dcc865b0a392f4d72458ec0677e1f085,MG
5a62330b90ef93e8730dbb18880b08af,SP
993a76ab0714792eb45d4ebdd58e9a1c,PR
cc7770f5337f37b9cdf0294201826302,RJ
2a55c5a6ff0c2eaed117aece47856094,SP
6877b5e3cdd8a9efac00e34fcaa4e02e,SP
5c4795c07c0bd317adaf7406327bbfa9,MA
091be8027f7e81f7982d213f813063e5,SP
84d818ae645c84264965bc603b1d173f,SP
b48ad91d707041578581aefae1f7c385,SC
6b0135fff11f14781d72fc93315eec54,MG
9cd169cea5076bf383e40a261d7b7142,SP
30618802562d31117ba648da7cf54645,GO
7ac99a97fd540a8add7900eec14ecc2b,RO
87722cfd2b0a53af8fdfee69e8c7feac,SP
d2ff82abdb216e5dd0ff6730075b1e5c,SP
0efc1f5e8675901683fae0ea8fdf3feb,RJ
e1ab4ef68ece8b47262868ad281707ea,SP
2d143929faefe132157fe22c40f72978,MG
b7cb32f9af2209cd24f528f67ca51f19,SC
6d67d2bbd339e5ce434c5bcf85bd654b,DF
e07792fb0958a7d0faff87fb1aa58f8e,CE
e44d9a10a0978d6c21403879bf8076d0,TO
9a28e3a685c60162824386a74a34771f,RJ
61449fa1b8b8998c9c3f3a7f0ae954ef,SP
511565b2987c19e165331306886f10f8,SP
d812ff486ec5070d45ce3abff665d5df,SP
a8ce91cb1dbbaddba9f7be0a9937b25f,SP
ab917a0785e95a9303211b341f6e0d6d,CE
f1ae790334c90d9bbec5fa1861e1f9d5,PA
42bb82a17b70bebcc6090d38d894ea3f,RS
66ecae67a2a9deb541bb0de3d2c48927,RJ
243ee97e01766bf68c3e30f0fe572490,SP
cf801016b25bee7696b5f84e5c944b34,RJ
01b2ab1c903b4ecd0442a3ce48d89caa,SP
2b1b46ed74054a19c6b1751c0284c1cf,RJ
9ba20212326011c0a71ef26b476a19f7,SP
7c94da97db6fe83e123f80baab533a97,PR
6f2a9c58f3b6c3f558f59cefc2db5eb1,SP
8587712871a9068612ca82692acd6051,RJ
8eab8f9b3c744b76b65f7a2c0c8f2d6c,GO
eb7276a4ee7dd4449adcde6da478121a,MA
12ae89712aa5a178c22147486d3cd310,RJ
24d47eeeee1e60eb5caf099281d0b3b8,RJ
df939eb2e1f58a07066431a50bb9bf55,DF
9f60e945011f3dfd9ce6d82a939cf93f,MG
9d4af9f8d10634a350e55c44f566914c,SP
542a1542afb92ac617f667ed43640af8,SP
f5618502bee8eafdee72fb6955e2ebdf,SP
e223fcf0283b5860d6ddb1d6a6a58d80,DF
ab2ad178fdd3930c37f3e12ea2a3495c,SP
a8f5a28154b64dab69d0a0ada4d223ff,SP
98adb1ace438c2553c8eda1d1dcf1c20,SP
b228af379316f9f5d41d658f91ef6c48,RJ
8dd1c4e88c1db62830ab1f7c56b6ee42,RS
90abf5b0ac7c7b7bb763da066ca7e60b,MS
897b7f72042714efaa64ac306ba0cafc,SP
3b1cbf321a120453df51216a651815af,MG
d5f23b6e251fdf6e84267303b9b84561,SP
b983b6c8c77dac754125a7e55555c05a,SP
c2b7ffaec7595810b1c1f71e75081c39,SC
341baecb319d65b15bcfc9c3adc5de7f,RS
251a9c289f548b851f2764ea57f0ea59,MG
4d225460f83ea2b1ac705ad1d5eef02f,ES
782a99fb3433351a685f44522050331d,SP
b0c20452deec54b06c12b989536295d5,SP
0966fbba1c0e8c5e26e31166c2fd3ce8,GO
9c37d4ec00a84ef53bbbe5aa579b0eb8,RJ
abd052c275218899a215aa3dc9e1494a,SP
4c9dd00d5d6518a570a4aad430b9bdf4,SP
7ffae0a2b02796d8e66fdbf0fa6e08b5,SP
d022cc2c5b40e84f1c19866f337c7a68,PR
47166f88862447ea5f8e078b2aaefb46,RJ
552eab691446f9aebf3395705b1d94f9,PR
d1435050629f62d0a602e7900894fa92,SP
97144965e658e088379f20e1b464cf2c,SP
c99932b765fc1b7a1c5a4c3f996f6f1d,RN
f1cc6f2b2d1fe79fc891d57a5b05e44a,SC
59c20aaccd770eacb8b3dac4b3ef9358,SP
fe543dcaf0106197870ae1c21d36076e,SP
e3f8a41dc8def48711c086dad89ab9fd,BA
e86f553170b06db9ee781701ad6091ee,MG
932632fb555d55c80b3f88e830abf866,MT
35c5d6d54387298f596d72d4a3b12721,SP
0f1749055e31c2093f2392e8a639e1be,RS
ff1a56726b7ea149c7423865609cc0c8,RJ
c5c79cc42b407bb10fcf30e765c0ac2a,PR
b5f6b4b52d86c568a9b41c6babaebb20,MG
dae7b22c2b1be64adb1011ae65bf14db,SP
acd575d7382968889f41a5a3f37510dd,TO
15357da0aa538a1e5efabe63f0d71095,SP
2ae1291d11904be5f9315472cc178cbe,SP
3df704f53d3f1d4818840b34ec672a9f,SP
e5af401ed4e2cd001e38f5e998845560,MG
0d6041c3775793974d2fe45052568155,SP
c99704d45e509477b708b7ed594fb324,SP
f9a448ce00c793bc273313654d4ac153,SP
f06a94a401e52fb019c72f2e8bbf6a2f,BA
a8695124db570d100b87f73fbdaef64a,RJ
b6f05b99667a02c3722610a7bb6b4062,SP
aae50600d30bf2efe013ca4c1754ded7,RJ
39d5be86f1b2c886e37fde07eaffd537,SP
b1d6214581f610ab4327d4471d90e574,SP
7cd7d781203890be0d18accf75bd90d5,SP
12a371f2183b5d71d81830f3dd3b32c8,SC
4b83fd2609057103e8d7604ab567c5e6,PE
35d15ec55b747200f78c492b3d9ddd72,SP
fb9590a1e30e0ba8304ea73a31325797,SP
34b7eab1f76104e9b749d01a9a00710c,SP
4f0986f70a792beba9dcbf15c32ecd87,SP
9ab1a2a05e0311aded3d496b4da0df87,SP
9d9e0a32046baab34af9079307a57062,SP
988980a4b52e5e81702adb584933912c,MG
05f9f7e304de1bd029ce39f107848608,SP
ee64351d93ed36563eea84500a3f558a,RJ
1b338293f35549b5e480b9a3d7bbf3cd,SP
c65121f92dcf3a7d5a7b612ea1756bdc,SP
a6d8c2fa92836346256c28d885d9eea0,SP
970d2db627e9a4b280c51701f45d51c5,SC
99907dc980230daa7bc0c7e6fb0b08fc,BA
992827c0798eac56fbf32454152b47b5,SP
c32080bd1442f65f3859a01f865bdf93,PE
7fe3893a7bf9572f35028d2d3ef9f85d,SP
565ab5b150fec651f51db8783d2e645a,RS
31bf1057b00f14804278590bbac18b1b,MG
1d00e4153e19570adc3862c093d0d071,RS
ec13c2458d3984f778c0d1e41179a7ce,RJ
fed9258e995bc38766aea4fcdead8676,GO
ab23dc90e86086221732547085a7f9e3,SP
07e6f1ea396eea8aa95d0c1cf5a8d364,SP
67407057a7d5ee17d1cd09523f484d13,RJ
52dc0499c97e797e32c0ad648f5022ac,SP
af5b08db5f1a31a3b6856a8a6dc33167,CE
95cca40cba8d9b592aa024f66b6ded35,PR
660c817af06c2d842014a12d5871c1f9,SP
4d5ad499182eec2023662b93e804e9a4,MG
8ce4d77283bb19ebaedee1fb91fef7ba,SP
37ace61b03edce757da03dddbb3edac2,SP
8fc86d31af29c9a6ef80c6c950666adc,PE
8b60b8dec005d399721df6402e8e726b,MG
4ed0344372e80ad60bba6b668bd61bff,SP
a6c4086c5ec600d696fbc7acc81aaabf,MG
a30be38e1ed0ffb39b318bf1d15e98d9,RJ
18abbf4ddb0d8414b4f9de1d7d865fb3,PE
23a892e7d6549061e95045636c1c338e,SP
3ff44e26adfbbe256c5c9dcfb14d5822,SP
1a38db127bea608981938b7abf53da7b,SP
a9b67ff10261665661f54c364e82d9b2,SP
957f8e082185574de25992dc659ebbc0,SP
7180be94124d3a8df635fa390531a16a,MG
f2b4062de04b2adb7111ee7163252b24,MA
a4859628b4cc633732ea27fb1a00420b,SP
326cd7173402f166f337b4abecbadba4,RJ
52bfa05d8b00de2d68a7039015f6577a,MG
fb6f154449a5398e2ff6ad8d8c6df862,AL
b74ca180d63f9ae0443e4e13a2f5bdaf,SP
052c644eb399b528aa0c6ff95a3ea856,RS
3b0f5b493b8a54c1298ae4edaa002fb0,RJ
0e59972cf69e00897677dfb1445ba420,SP
1186b32fd68e9c50884527b4ad233083,SP
1239e518e80247840cd399727eb244a5,SP
63cd1122ae489072bf42ea93422985b4,MG
2f0d2cbd1ac4d6d80d7cbc6bc5f22160,RJ
bf59771b1ab3559105d03691c8c99794,SP
1181d20ba074543832905275fd087e73,SP
b74f0b9f1edb86da06a9c032d80fd1e8,SP
a8a66bbda1336f0cb78c99853cac7b4c,SP
e7f806cb2cffddb308ed9bfd6bf5c5fd,BA
4c6646f19dfcb0bc05ebccf4ddeb745c,RJ
d265ebaf9a745999a30e6a9eb778fe3f,MG
4146dd1b456444cd54142b5a7c4b9405,SP
ee4a9de0355bb9df99b44cdc7d95e47e,RJ
db8d12f33acf6a08a434eda169d25106,SP
41712835c53897cb2647acd1022588dd,SP
d68585c54450af4bfc04cc6cccbcd607,SP
32fa597a3b06db1949ee96c416335b6b,BA
afb19a4b667cb708caab312757ec3d3f,MT
05de5898b9da9365b1823e7fd23700c1,RS
2c07e5f16a6a9c98a3837783b7e6fc4a,MT
de3b82f99f2cfb72c60e935cdb6e7007,MT
18af14116834f457513ba68d3c208eda,SP
d1460df3c5915f60fcc35d265ac392ea,RJ
f9835897d532524a6e9686847d4db4a7,CE
485d59ed46bda4a60ac9ab15c32ec63c,MG
92b327fbdc38332751b832c28e013f58,SP
148ecba880f508ca2d5b6744b6a7b6c5,MG
4eaea066b56bb518dd5180bfc10c6630,RJ
a2f475be29f915fa902863f62308df8f,RJ
faacaffc169c559921845134ab5c59cd,SP
8a8c2e93d6ec33bb908f101211d78227,ES
15320769a120466ae115811801292474,SP
c4e12dfa6412f54cb99c38787dca987f,SP
5e25cb6b455409373f96b0f1d947fd38,MG
75fa6cfb28484afc68c0ab2177d339cc,PA
387752a856ae611e11987f531cf59966,SP
2686a83dc8181e558df153bea379e2de,SP
b14860a70ac3d824bfc0900870b702b0,MG
748632357c64f888b1f6932d1eee4fd7,RJ
bd9f453692541458b7e80c8ec16bc167,RJ
bdc70f91dc54953d1be0ef76d183c5d1,SP
08fe63b02e7e846c85b8a49b9fd540d9,PR
c56ac9e8772a402f6a167237b0c13f28,SP
7068851c14a0be8052b9a4bc4586b684,RJ
3d3bbb0ad71a8a790086e40770b46f97,PR
2c87fa5de571fe098ce699a0b93da7dd,RJ
9d8ced56e634148f52b90da9bdeb9910,RJ
9e192b98545760379893f9f63707cc0f,SP
d86567cdc776774d6de508880d117fdd,RJ
f451e59a9232fe95d8deab7507f5b172,BA
15c959112cff28d4f5f7c0eb3ce665fe,SP
a9eff89343d9d04ca381e8a374cdbf10,DF
f8508e9ec506a046a25f3a4a63d0c630,CE
e641f40e2e360a2c73d6cd8a50de252a,MG
640246e27e1df1ffe19d062550d0d5ab,RJ
fda187c74a59672dfd4c786231565791,MG
b8db3ed2d28a258de61b1db21e042868,RJ
bfc79e4f4af23463178a0bbf68ed91df,MS
061c2eb252b4e73472bb4f9e1169b43a,MG
2c8be64d4c648b0bbf8412c53761ae27,BA
dcad1d81f5929fa310a1a36681535e4d,MG
6df6c2eeaad604627aa688ae063741b2,RS
1bb6d37f5965011ccde1cd4a42e20917,SP
a59b9fb91b4ebe9aba37c55232abc8ca,BA
5c9039026e45902bdd7d7491e04071c6,ES
485e5344b94b80fc5ed918cc14a7414e,SP
57a05331e60fdf30d97f10a1327a1faf,SP
c396c33a13de8470ca7f0fbff9ac4e9b,RJ
f0b133218c83b8eb0298301a5b4c17ed,SP
a6981c9a8bc899ed4f22b9e5b70796a1,SP
8ab9de8260d0b7e0dc87c417a073e0e0,RJ
5b0317e52f6059c5ae2572fc5edeb9a2,SP
3e5d28a6beee2449a50a07da9866d2ba,MG
242b387a8eebcaf8ea3c588cdc79eb5b,RJ
43a4ab5ca0e5bf683ae1fb0c760a976d,RJ
80f5dbd6c402fa67462768a508de4168,CE
933bf00ad9a4f8bfd36bd85e09bd6cba,SP
b84438b09aa33a6e08673fe173f9796f,SP
bd2215daa338b34c697773ceff4e013b,BA
59a7929fc18263169c90c46240902697,RJ
2c5491a76ec0a56db58282ea7ae70617,RJ
b0f994938a75bb0c6a523fee2e7c5746,PA
9f4c898706bf2b467ace0539e0319fcc,MG
271f8bae1747c6d8d6e269f4fda27345,BA
77305d99b811c59273ad7160ce1f74e7,SP
804751ae168c4c4d6d5178553e544300,BA
6ee311afc0adb5663ad53868d46ba39d,SP
ac546480af29373387a27e4e6313665e,SP
a31d81182a35974e456ae872e2fd62bb,RJ
23498073f7aa58164d73d99dc9a51e50,MG
8dd6ce43135afeb3424e408875c010b1,RJ
337e39b83fac394e62eb7876f45ee981,MG
668e11820ada44a1b6cbf090995bee1f,SP
66febc71bf0586881bd835ddcbfd34e8,SE
ac4e328e156057d602bb4d7b146d5468,SP
ed4acf9c881936dc203b8d884228962f,SP
3c9a7cf7435eb8c2afd717c62809b521,SP
2680dc46f78c878b1276273e01432bac,SP
d9abf57c9a7f1cd9865625d2cba96053,PE
dd43426ee4923b0a1c0dcd48cc1ee36e,RJ
1ad157f908eda2d776e2739a9505495e,SP
95200d2b14a993f488affb398652a2a2,BA
7082b385393bd99f9c75789376a81588,MG
6dbe3c4683c66130a8e242bf4bb218d9,RJ
69009aaf4e400602c05b1da3989ca40b,MG
cb1b31ec399f6183dee790a4c349e712,SP
fa8d8a26ce081c2669b4c79639a98e08,SP
db65a636fcd05b218b138dc46a2cbb4e,SP
2f005421793ec9f86d5d654b8af675e1,SP
10b0bfb19ed6f0aa3d895cc1db350e3a,SP
2de12f428569afe73e5e6b1b4e2f8179,MA
e45d7222b87e8b15b377853dba5be723,SP
caded193e8e47b8362864762a83db3c5,SP
b11ef54879526dd5426f747d2ed677c1,MG
eb3203704b8613482fed4eb17ea5d66a,SP
12f90e3cb1d2487514f7e277af6d4a40,MS
691a7804c3cf06446a3f2c13cecbf251,PR
302ddfd48143e8c407b25c746096e09f,ES
08d5cabc983964257832805dc6f0e74e,SP
edb556fd9c201137bdea274e76b67a9c,MS
02cb822eec8b6309e7ce715ccea3390d,SP
be0db8a12224c280772baf2ccb468e5e,PE
50202490acea34225b1af5cdd25f4326,SP
43831164a0be75b0bd8fd92cc8c6b232,SP
5e8c08d41152861ebc1e757948ac1d49,SP
241e78de29b3090cfa1b5d73a8130c72,SP
6a4ea2081853cd8dd8d7c69cdf86925a,RJ
c0b85a1f2e552f8f4777d3256c3cd3d8,MG
ee4a4b5842e03fbaff366b9459e08b95,RJ
e6f5b234bb0d847f10eebd70130c5d49,SC
3249a3fb2ccd4b5f7103a6e759c0d873,RJ
25d1a8eaa40b155630ad44faa4b38e40,AL
26fdb52d0382ebe750a8866b5bf9e5db,BA
2d8748fb35d51c2fd273ee67fff78b7a,PR
96d3328d8b8625bc4d656279e1515bee,RJ
f7398fc942c8fa80e5419ae52e49f7fb,SP
62b423aab58096ca514ba6aa06be2f98,SP
b71fef05a7e2a9b61b51d713c151cf6c,SP
228fa0775b9f2dd5df796a94425f18d2,SP
e3396866db806ab204f8b769bbca8e35,SP
494dded5b201313c64ed7f100595b95c,RJ
84f9776d9f55cb53b6690857744ca1ba,GO
e674bf9e1fd5863bbb4c72f95fdba39f,SP
045178794d4eb65a4b79f34dee26374a,SP
a0d430c59b700550f20303fa1d6b2ba4,RJ
2b2615fdbdbd7f81776f95163acbd096,SP
f463d27a26d6aa1d7f438df524c501dd,SP
d31dbd02ac052d662285f678f8994326,SP
25175de148ab2040aa6fe34ca5eb0d15,SP
ad0d03e2b961f34fdc46f626f6862f00,SP
ee44d2be8e1662dc62aeadc5cc6b0965,PR
23e988565e7a5b46273af0b1f0f65384,MG
4aaa498a3b2f602e7faa8c84a8465d29,SP
af12e716383820b78ce045de073e7502,SC
c5ec9e7825f8ec234b331113945cb5ef,RJ
e28dd4261bed9c7ba89ecaf411b88f7c,SC
58838d64c9fb6e9e3712b41c35024f0d,SP
d1c40bfb050a09047a4c4426fe9a2893,MG
5364f18dbadca7f50016ad6da7a39436,ES
7574e4f5f09e0daa235e6ea3d3b3d5fc,RJ
17e1a5591eec6af6ab825d5687790ee7,SP
0da38d38529e170d768aa55382969f6e,GO
63d3bc89cf22616c68960d0d11258a5a,SP
e38595a899907bdc76cb2ef18e1f991f,RS
90dd38dda93bdc6dcbda8bfe0bb597ee,SP
afb5732a3293a4a7b3083314a9d1ac5b,PE
142971bb683b69e32bf1b691f9acc928,DF
42a161720667afb9998d609863391870,SP
560f0ff0305e7fcf6410eab8d8767337,BA
8228970427bdddfa151f173ad4c9884b,SP
314222754b66db2d977b14ecc4ee2756,SP
6ee76c3941b644506c8dc73861add1d9,SP
35014cd0cb1b0f81a7abee599b4d051d,SP
a23bb087dccfe3c78336749a1818a423,AL
cddd3a48c87f57e5e8a07295e48cb714,MG
743dd95aefb65359afe92a764748251a,RJ
71e8560996119b529ab63d5a963f1a89,MT
7b6c535bcfb880d63f8e01d209ef180f,RJ
4bbe9c46bf4d0154d880396c3e027f64,SP
d4c5a2a1316f738e72e179d6bb3b6d8f,SP
431bbb57d52f3141ab2f33a6a4cf00a6,MG
bf173716098c076e4e00285843e37e5d,RJ
4afc1dcca5fe8926fc97d60a4497f8ab,SP
62c4b72afa074a0214ebbca36c89cbcf,SP
48b660b079942ad4f15f884ef1a16871,SP
3b9b9424937310a2af0929576c3219d6,RJ
4e7656e34357b93f14b40c6400ca3f6e,RJ
cdfb43f4e84e1508fdaa9d6eb73e52d8,PB
6332ebbe1588da7f65613ad88aa0707c,RJ
a94259e3111386ff1ae6f1c3712fe6fb,DF
525bd2d51afa1e21386ca55e0d0e2824,MG
872f45bf74c4adcd409346897aadbba8,SP
761df82feda9778854c6dafdaeb567e4,RR
7f99772f15578d92899f1e522625d540,SP
e1f67a370030c2c5695ee3f95c44cd90,AL
42b3b672e11bdf08931bcbc9ebaa7eb2,SE
6f0faf0c625f77d650d4f31b80363617,RS
3247cd3218e45b431e7920aca9acea3f,RJ
80a4e774050223dd467a7d514862b986,MG
8422c35d03577f94c15a4eed5504e09b,RJ
2293c004fae6dedf12d1ab452f89f4b9,RJ
8d7cf6fc4668c48859673a8e0fc8fa6a,SP
a14b17e55f117e4bf24cdd9d0e586c35,SP
a1acf95041edd043087a040e89449636,SP
8457dd875ae43c9b34240808ff8bb757,SP
cfa96f1103002b25178f822afeb4c104,SP
35f5bb12aeb5e3152bc397c997b83112,PR
ed034127e0801850ca9162dd9de7a106,GO
5232c22d7ed2b631db6b2cab74b2c5f2,SP
944ed9a986f84223da31772319fe213a,PB
627b92adad5c3e29a2c4518bfcf13fec,TO
528b1ef29a59cf6e1cace49826d69630,SP
eea6871b2a776e5f98fe73b255a0a270,MG
8338cddb98bbda6167cbec66540a8942,SP
8afb90a97ee661103014329b1bcea1a2,GO
294f9b2dd014db206f3af9ecdc0dee53,PR
061a531d906f4bfb762be36757e41f7b,AC
c2ea1149b67ac4b480ff15b3b31110ee,MG
1ae196062dab95e434e781a5319f0ab9,SP
d8f4f31d3c53ea3bcbaad5249591871b,GO
05f92287b410b4a1b426167861698d3e,CE
bf565aadf676f4dd804dd19aa89aba19,PI
b3b7a79be761431b60e2945100e694cb,SP
cbab1990320bef24c4307923c7b0dc13,CE
47d35d8232327cb512ac7b6b84305871,DF
0f2b84248204870aa5a64e07b578ced7,MG
3e4442cd2958fbd08dc760884b222ae2,RS
47e78cdd37303f49b7de27565411a599,PR
c2bc0fec1b0b38cb85113e952d7bd112,SP
9ac238d7ed8b3694e58e35b1ed82e8b4,MG
32f7f86eb8098b2c0bdfc1604b5da9bf,PR
388305bba4b367ce3be7023f6edaeade,SP
b885ad8fbf6695694d6a5724d4681cac,ES
ff9c535af2f9325df8f3c81f30f60b8b,GO
d929280e89af72c9509d90a5912adaa4,SP
97f8823fa26f551689520aaa18f7391a,RS
af86c43027ee9c1f73233d9d55783c00,SP
a88f6b2e3e51c830e4850876c911fb8d,BA
a390b5b8933426a0d79944b89ecf53ca,SP
b5205e335aca81bc3bea7fef91500e1f,MG
68b7ff9f504488d359f5933200a0bacf,DF
9e5ce657315b2bdb94033a494041ac25,SC
439f42a3cd2931ef5f1bb20e54f2357d,MG
9a73b65ca2a7ffae76c1b8216ebc1b53,SP
4a00f00d951c167739888a1f16c56e8e,SP
2c127bf706b5089fd5dbdbcb02c7fcbc,SP
34bc89a692e14cd3b74e4ec7f5e78a1e,SP
c4bd3aefb216827f4698bd9d2b166a2f,MG
7f029a8a6978dea243e88bd230b0e5f7,MG
f882aaf28af48842b1ca318f520f443c,SP
1f184001b4cbba29eb3ddefd7b0a195b,SC
a2ae1a05b2058776ab0138c75da742f8,MT
535ad20edf8f32252bb8c7786f18df1e,SC
dbdc5f4edc37f3f149e239e4a3880a97,PA
66ec5ecfd2fa4c5ff6676a3defe3c292,SP
bdb2ed7dac06fad9b511c81eff95ce07,RS
bbc17ff568ee38c7faa4f30dadb38e8a,MG
88a8cf9e243fe33b9b678a31eb640f70,PR
b025998376e02b75dae7d887315d5da8,RS
55f35e2e63c2446e9eeea957bbe164ed,SP
0d49e6cf6c6049404ab247c5d1ea4aa3,RN
f7f33607a433200f6a87624740e24f8e,RJ
e8f72a39e55da80935caccd9abb4d831,SP
7ba45738393d29e95932601bd28031bc,SP
a1be9f93fac47b616502d82987542c6e,GO
0030aded3a67b29946a128ee8468388e,SP
29d768c153dabfc1ecfeb0c1c389727f,AL
2ad4f82ba85d382d9ee497dbe68d5c36,SP
2b261c26529c69b68839968c14d22369,ES
fbd14093f9374d4f70e80ee9cbccd5ca,SP
d79bbf4a1c9af9f33686cf1f64457f63,SP
94a265c7d6fa0389f4fec04d4eae8b66,MG
e4e69809ae1da631eaa47e73e5f4f641,PA
94f7f1cb719dd707fd437e918d282537,SP
9166122ca8d3afb612cd3bdf4f804bcd,GO
54a968b587ddf6ad0889906812077d87,SP
997070d4812561b1a8ededcbb6c2429e,SP
fba1b16ea69f821d782b597f71ce2fc3,SC
97f19f7deab11e0f6c9384154ea728e3,RS
7a185d1a7b35b67cc0fa426ad845f666,DF
944ad7299db6b270609f52b1114ec87b,MG
4b4bee09940f6ede7b3cac4b3a2e9a3d,BA
d78cd5ed18ca4df3e74897b8352cd346,RJ
40512822fff2718801d8ecdd063dfa9b,MG
751e579ed6c435ddbe018ccc5b68e13d,RJ
82b03a0031f872239665983241c52179,DF
f47f3a8480b7a19fad8c129983945370,SP
d7314e9d240737da330e0f83ac4bd257,RJ
b2b863015dad63b56e3b9dae12d52f71,SC
7ac9814735089053e51d2756d3cdedd9,PR
aeaeb880137135bdc093ec402acea9c0,RS
1bb26cb73f617c0b4eed520cc297ea8d,ES
a30ef261434ed7152a26b65278af7f9c,PI
da2c6819715d9b77dea652c23582d8b1,SP
8c0e35584a0e33e799e4c9113a8d80cc,SP
68f20e749722e81e95a294b21b2763b5,SC
79f895a52c8f46cdff6fd6e8763963cb,CE
4221d4ffdad18996eb11c8a829d6a073,MG
e1786bf866d54dbf3f18f24fc7a02ced,SP
72c990123f7cab26cd90a4e62025dd77,RS
f8ec0585a994417a4bd53c5156689ddd,RJ
ff86241814fe899c8cb8786b9196995e,SP
3740f4d0edef80f567eca55830ec9e8f,SP
