product_id,weight_g,volume_cm3,category
541d7793096f512080b5b5c25ce3c44f,300.0,975.0,informatica_acessorios
e297db380aba505a729f00cd61b149d9,425.0,6396.0,utilidades_domesticas
188d0b148e6d1c86faffe0d73c3f2dad,7650.0,15625.0,moveis_decoracao
afdb083178822a8d5ead45e3e69c9ebf,650.0,14700.0,cama_mesa_banho
c56400aa5823575d5a92a8f98077490a,9150.0,63700.0,moveis_escritorio
eaa26a34984cbfedc19b1e45f09f3c9a,422.0,3240.0,cool_stuff
a3b46e392953235f9337a0a56f933ffa,700.0,13950.0,malas_acessorios
17823ffd2de8234f0e885a71109613a4,3750.0,20160.0,
09b069a1846b0e666a398952c8ba1605,350.0,2016.0,esporte_lazer
010951987d78f9d52fbf50a43b690ba1,1100.0,16000.0,informatica_acessorios
71a8ee0a8b3fe29f6d89c75e6c1d2dba,150.0,836.0,telefonia
b5e13c9a353102f79c6206ff5cb61a50,1500.0,20000.0,brinquedos
a0fe1efb855f3e786f0650268cd77f44,125.0,1040.0,agro_industria_e_comercio
62f68be290c2e9c8403e306bd023041c,200.0,352.0,fashion_bolsas_e_acessorios
e2e426d1332240070b0a836a854d057b,1100.0,7200.0,cama_mesa_banho
202d6bc7af7609f371b94e032925d314,550.0,2560.0,cama_mesa_banho
da93657c402ea46729003c282352d727,1795.0,21252.0,esporte_lazer
627d58d6a24ab3695604a3c4d8fb8e48,825.0,14706.0,utilidades_domesticas
7a8eb3bd149ed8073f9a9db5ea1fafd9,9350.0,45084.0,moveis_escritorio
1632189d4c3d9e64cf3fd110b93f1a19,200.0,352.0,fashion_bolsas_e_acessorios
951375c9c10ed889b35034522e5a334e,750.0,10200.0,casa_construcao
d1c427060a0f73f6b889a5c7c61f2ac4,6550.0,8000.0,informatica_acessorios
90f83991bae254d0fd02bdddaa20b340,1400.0,13600.0,moveis_decoracao
79f6572780845bf4fa186acf04e4f67a,800.0,4800.0,utilidades_domesticas
e8ac63e69971f9cf0bd7a7f78b8841ab,450.0,352.0,relogios_presentes
1f8fc2e117826028a2f1ad01a8638d62,4050.0,22528.0,utilidades_domesticas
7bbe91ccbf899dc40a38d012a4dc411f,2900.0,17408.0,eletroportateis
ef703385b2707af7f9af3e185679811c,1000.0,12096.0,cama_mesa_banho
91ebe9416c3c012500b800bd56e5f836,700.0,1750.0,moveis_decoracao
283dc451ad3918badb976d56ff887289,1650.0,3080.0,cama_mesa_banho
1da0fbb35cfdc9fcb6d48dfddca69513,700.0,5520.0,esporte_lazer
3c12d600fecb7aab3c4e4cd7755f1de3,5100.0,40625.0,automotivo
45448d98662daee2e5ee969475a90826,1200.0,4275.0,livros_interesse_geral
ca38c039b717207dec906f4fa9a21db7,538.0,9384.0,beleza_saude
320e20e13905991b0d83e8f181fcc196,300.0,48000.0,moveis_decoracao
cb6c1c21ebc9c153a7baf319c515657a,200.0,2378.0,informatica_acessorios
cf944645d4ff2a3eed3ae17f641ea861,450.0,2352.0,fashion_underwear_e_moda_praia
0bbb557651f08b3c732d9836de4d0bc3,5600.0,36000.0,market_place
ea2012e0b6ae52438a98f2c18108beed,250.0,4096.0,beleza_saude
9c1f132d460c48b30f756f3585d4a894,975.0,5700.0,esporte_lazer
32ad146ce66014dd98fdc2190bc995d6,200.0,2106.0,esporte_lazer
e9a19740a95180e871a7fd864bf65dd7,1175.0,14326.0,cama_mesa_banho
fa243e761ae871597627e917611eeb23,1800.0,12000.0,cama_mesa_banho
c1f5307decb89342351bec53668cffd9,300.0,816.0,telefonia
6893767814d1ac82a81bcd365e1cc918,200.0,2800.0,eletronicos
fc8379cce9f27ea602b3c16f7eb121b3,473.0,6426.0,cama_mesa_banho
b92a7304ebad1ca5b393b53b2de5c70a,9725.0,46852.0,moveis_escritorio
2c3f424b5643b03663e0f5861dde2bfe,8725.0,7569.0,construcao_ferramentas_construcao
5fbfa85126d6e59188d7da79f21e9687,600.0,5632.0,perfumaria
6a02077065f9af692480ab01fbff66d2,200.0,2816.0,relogios_presentes
f532ec9a55ee4e466e1c8fc913563ad5,6300.0,37500.0,utilidades_domesticas
6c712952b8ef62f8d06a0314917400c8,1200.0,5187.0,beleza_saude
2b0ee2d07306f7c9ac55a43166e9bb4b,1450.0,13500.0,cama_mesa_banho
da1cfaaffa7720fe28f26f18d52f5ad9,150.0,1584.0,fashion_bolsas_e_acessorios
f9a508234fed38c95437c5a16b847774,250.0,1680.0,consoles_games
70b8127a4ee86d4b37b3eaf5e337e91b,18900.0,96600.0,bebes
afeeea6271148ee1bb15173b8187c431,450.0,561.0,telefonia
fc1449f3ffc59fd2eb9640505aea0581,1400.0,11830.0,informatica_acessorios
ed836edc15625c202f6ba85dbbe95c3a,200.0,352.0,relogios_presentes
9d32095f76b97762307e86cfc18dd7a0,400.0,4275.0,cama_mesa_banho
68bec1af3851f58027db8beadf3914d7,350.0,4096.0,informatica_acessorios
cc30e5a54e83c955899121be1223104e,150.0,600.0,consoles_games
60f1546ceca9c1dfd87b26c9c6482846,5900.0,35100.0,utilidades_domesticas
57fcacc3434a1f2f2b039c1b4e61f5e1,50.0,528.0,telefonia
59f09deeea7c839a9212a19f3416b892,30000.0,114840.0,utilidades_domesticas
9e10ae46a3021a02f1692448ef9fa1db,175.0,945.0,beleza_saude
04f92f94955d380b722ed941f2e6e51c,3125.0,20520.0,eletroportateis
d70f38e7f79c630f8ea00c993897042c,10950.0,65600.0,bebes
d787de6a880320609e500adbb90fb9c7,250.0,864.0,telefonia
bab7ff9abbcc13690a62d015f2ca8e44,250.0,4200.0,informatica_acessorios
43f88c8353708451babf9bcdd1fda92a,200.0,880.0,fashion_bolsas_e_acessorios
63e0fba310acec294c78c0ad6e3d0e4a,275.0,4224.0,relogios_presentes
4e6b5c6e9884fdb15eccc9f5e83be842,2220.0,18000.0,cama_mesa_banho
f40876e0ef3cd5f9132b1f16b04b1346,427.0,3570.0,beleza_saude
a60613d36f37a7b27d3344f40f6a7945,350.0,4807.0,beleza_saude
98e91d0f32954dcd8505875bb2b42cdb,1132.0,25740.0,climatizacao
5dce4ec7e7079a63b3086781d26c2cd8,400.0,1375.0,ferramentas_jardim
7cdffa73c5aa5471607b4ac982baa201,2600.0,26400.0,beleza_saude
ab9cf155f8280c3739b09fe341a185e8,225.0,864.0,telefonia
c7dd80b25977a47ab7ca338ec01aacda,250.0,352.0,relogios_presentes
2abf28861922ed5da75726c7f3eb58f4,1000.0,6000.0,utilidades_domesticas
3ff22524016b71a48fd1e5054632985c,24050.0,144000.0,cama_mesa_banho
34b3d6e3e824bdbecac9611588a63459,1550.0,13500.0,esporte_lazer
027cdd14a677a5834bc67a9789db5021,341.0,5760.0,perfumaria
b75a056d7d03227c3a3b60e9ccf518c9,450.0,2520.0,automotivo
ec58535d820b93edc3f1cfde52290334,950.0,4116.0,telefonia_fixa
3a85491e291016cb452b9b8e78c30ddb,2600.0,27115.0,construcao_ferramentas_jardim
ad7c531c2001111873dcfed9d8317439,1000.0,15750.0,cool_stuff
3663ccbce96bbbea6b1b38558b5356a0,7050.0,40392.0,instrumentos_musicais
c5b72065154ec27c2d1ed8a654c3348f,416.0,2106.0,relogios_presentes
c3fff1789c3ee48e562e3ce051a4fa3f,200.0,836.0,telefonia
30ac6df06dc59ad72cf2f158fc2d904c,16550.0,57200.0,utilidades_domesticas
f2d649f157cebee085ed738f23d5d6b7,350.0,4608.0,bebes
4eda54569384f6cbe0511828fc574fb0,6825.0,37800.0,bebes
ee3cfb33869693f2a7e8417c795d8cfc,350.0,2200.0,perfumaria
289dfe89bc0d1eb6bea5a0a3bde85552,1700.0,20000.0,cama_mesa_banho
9348cf658c9f20576186a9f3b82c58c3,1175.0,17172.0,beleza_saude
af53bbaeee1f3190c2ff939fc236b6f5,350.0,2964.0,beleza_saude
5b99f79ba0d929b0f3270ab0f0f5911f,1400.0,9504.0,bebidas
2f48e99df2052ce8a7d14855ea40e838,1150.0,12250.0,cama_mesa_banho
ab328a14d2698a726fe1ed2695f5f43c,983.0,5520.0,beleza_saude
1dc7685f4fdb9622d84ae2ec658d5bbf,1025.0,6669.0,informatica_acessorios
3f84f961fb9323a568f07488788a4e6e,200.0,4000.0,beleza_saude
f52a0f70e54976873a4a7402349c6105,1500.0,5040.0,
835e3f51a6ef088097cc8cf42f08fd17,24700.0,48608.0,moveis_escritorio
a3ceb95649a48c0c54ae4bd1dd66d035,170.0,1840.0,telefonia
2e810f124ff7668bc1ea0d1953aaacd2,337.0,2704.0,relogios_presentes
f196248e8b5d060cca414a664ea9a76f,1900.0,22680.0,automotivo
1b93af229a5768eaaed2064722b1c1dc,9950.0,59488.0,casa_construcao
674d9e3c3964c35239687c920b19a307,100.0,627.0,telefonia
10335f29114548c89998eb43398f58e5,250.0,352.0,relogios_presentes
fa7e460c8ef762c029b4042723e481c7,150.0,1232.0,brinquedos
4754d89182db4010eabbf20da5fb7191,19300.0,102459.0,utilidades_domesticas
8c96a6969d0fad20629fec9c1ea45e02,400.0,6840.0,beleza_saude
d8c83b90d022e897454430e70afdc5d3,1525.0,21420.0,automotivo
01d4157fd9738ea81038316ae4cfc192,355.0,28560.0,cama_mesa_banho
d7d5562fce331ad958ca6f57057b3526,700.0,15750.0,cool_stuff
4a69baa66a13d1adeb41cfe3bc0c27be,500.0,17640.0,cool_stuff
78c3942245093508f8e17ffc06a0dfcf,313.0,5040.0,moveis_decoracao
b80921007ed3f68cf6e536e6daf08610,300.0,816.0,telefonia
568c923625669145cc9a644856fccd14,150.0,1782.0,fashion_bolsas_e_acessorios
e0cf79767c5b016251fe139915c59a26,250.0,1200.0,beleza_saude
f59871b3d9da4c64cbe41ad3dd04dc14,400.0,3927.0,artigos_de_natal
de7df82eb1e48c456b020c2cfb03aeed,200.0,12000.0,esporte_lazer
e61c78a7343d82c0539d27df0f7dfc31,2700.0,11808.0,cama_mesa_banho
9653bfe8d97baee3031ad3d15b73584b,1350.0,3000.0,automotivo
76426979761800347e9ea486ece96976,800.0,2200.0,moveis_decoracao
84777fa5b1c62e5e495240dfd0b2f24a,10667.0,63916.0,moveis_decoracao
aa385fbb4c463036286d169216104912,250.0,4180.0,brinquedos
fb949f35bd1873f846cb7246d9db81b0,600.0,3780.0,moveis_decoracao
6d8096ca93caea3416a6b24bf411bc86,250.0,3520.0,relogios_presentes
5afdd6208e8a2f20395ad08f90dfe8d3,5400.0,48000.0,automotivo
d5cf579c6679ff170fe911659e186285,150.0,352.0,beleza_saude
0b7142355a981ed9a8ba988a0b613dce,1100.0,19656.0,automotivo
4520766ec412348b8d4caa5e8a18c464,50.0,4352.0,automotivo
77cc62dc80ebe12a0452d1ce0565acdc,1625.0,12789.0,esporte_lazer
bb3a346d0fc86850244000d0fe5bf5dd,400.0,2000.0,papelaria
42ec84ace63b58b8c5a7ba7be01d5fb8,2550.0,14904.0,cool_stuff
813329d52f377306fa1614ca9a962cd5,225.0,648.0,telefonia
1e4ab43607e527a9a558faa24a9e6e81,226.0,7038.0,informatica_acessorios
096b00d9037146606b19d614cd67ab65,100.0,880.0,beleza_saude
35ad08ea141acf7c484c97075944610f,225.0,1936.0,perfumaria
57e089e3103f5cda6a4ce23b77399bdb,650.0,2240.0,bebes
37a4e50cc932108a1a952dcb9c15b0e7,600.0,16800.0,utilidades_domesticas
a842674062d24231d49b8a938c6bb439,700.0,2450.0,utilidades_domesticas
6f2c108731ef77738da45855e737c1bd,1400.0,8712.0,fashion_calcados
06f24f9b9f5892496a4db38e42a6acc7,1050.0,18432.0,utilidades_domesticas
c2a9f8aeb7a51580fccc2d1c4f8bceaf,3350.0,20520.0,bebes
df480c7d3f979093ac4c2d1109e78289,475.0,4275.0,relogios_presentes
3d9acab1b1c5cd858dab1a3d0872a370,150.0,8000.0,beleza_saude
a8075470f960215ffb67624782f80fec,2900.0,6231.0,ferramentas_jardim
0db608cb372db7e5f00b9f8c572b6ff6,2300.0,27588.0,cool_stuff
03078714f1e3f3758555f67ff35b4b01,600.0,4096.0,utilidades_domesticas
2ff17002562478fb03cd44f09e7ca51a,283.0,3528.0,relogios_presentes
a9fa5ce6ccf634df53e924a8ca7099ab,600.0,19200.0,moveis_decoracao
05d3d52aea100aa2f887fd940991f040,500.0,352.0,beleza_saude
10be5827cbcb06a81f220d46dafd0af0,375.0,528.0,beleza_saude
d88d2f4938825da4771d7972d76c5da7,30000.0,189600.0,esporte_lazer
e7bbc0d43d1f5cb09bab95b664236633,833.0,3876.0,informatica_acessorios
7814c273ab16783d73a9863ebfa8b141,12250.0,70875.0,moveis_decoracao
aefe4356e7a54d42df4a67468015e43e,800.0,9672.0,moveis_decoracao
0ab20af8197d84bc8831765be67b4cc6,11100.0,78584.0,bebes
cb03e4f0503f45854e87afe535e0681d,9150.0,8712.0,ferramentas_jardim
e256d05115f9eb3766f3ab752132a4e2,740.0,7410.0,informatica_acessorios
b8dabeb598db5ace52983a669b90238e,4850.0,27000.0,utilidades_domesticas
5ac9d9e379c606e36a8094a6046f75dc,525.0,4368.0,beleza_saude
a323784ac31c377c5ecaa26b8cb155db,200.0,2816.0,informatica_acessorios
b23cca4f37391d03408aed65983bdc40,3865.0,49000.0,brinquedos
625dac8156b3157351e7257305148f3f,175.0,3672.0,telefonia
37dcce9d511e9729330ad4d80de13cfa,100.0,640.0,fashion_bolsas_e_acessorios
5ca739ddd646d1ba53cca4e3c099a953,1200.0,25012.0,brinquedos
cbd27a4cfb94137cd08a4fda812d686b,50.0,1976.0,utilidades_domesticas
4a579d3f0c38c12a0e22c0146f2356f4,1000.0,5000.0,cama_mesa_banho
bc1771eea502c7888f4fa3d568a69111,950.0,24960.0,bebes
99a4788cb24856965c36a24e339b6058,1383.0,20000.0,cama_mesa_banho
fdba6f37e0258dbca54eb0ed8b293ae0,600.0,2240.0,bebes
ac85747ff00cf2a5cb1ef0901c7b21af,150.0,2800.0,eletronicos
010f24a605e8431fc68562e597f80d63,500.0,3600.0,informatica_acessorios
3940247162a820eff119efe47b02182f,518.0,12673.0,eletroportateis
4ab7490d3e55de79cae5fc88e1657276,1200.0,7488.0,cama_mesa_banho
f3ead0dbcae5b065731b183396c1da2f,400.0,3850.0,papelaria
c69da983317ecee971f64fc8202c959a,200.0,3564.0,informatica_acessorios
5e864d9858dc9a7b55f937ed8998ffe8,1100.0,15264.0,brinquedos
5145cef9f9e1293cf8cba2c924eb94e9,11600.0,67280.0,moveis_escritorio
b9754f9e21b6e6960b37594d4387fb1c,450.0,8970.0,perfumaria
ba90d9569ff1f3add3d6bc10532688f9,750.0,6496.0,instrumentos_musicais
c5841303f830680eb1cdda8be0ff35bf,250.0,891.0,papelaria
7239a6e2e573d13f4a62f90868e40264,800.0,3087.0,utilidades_domesticas
83b00325c13c44245b2c3a2befa62a0e,10700.0,64000.0,bebes
e1a5774894b0dcbed9a61bb82b96b3fd,405.0,4320.0,papelaria
02fb2d61da1247bf732360ea76b16240,850.0,32946.0,malas_acessorios
787268a8ccbecd1ae02d8001b61ca46d,2125.0,13858.0,cama_mesa_banho
401b5632c06c51319df083f1245a96ca,300.0,5120.0,audio
23227b07fc69250d2fa4be6602011aea,1250.0,6750.0,cama_mesa_banho
e0884eed28311e4365d93a89ac57eafb,250.0,2700.0,audio
b18040a8b795afd0802abd9c3755ea64,7000.0,45000.0,esporte_lazer
da8b72e46537fe5af3ade4bc6120f05c,100.0,2304.0,beleza_saude
9d2ff462feaaf88912539b8647e17ab4,813.0,8192.0,informatica_acessorios
0db0a25da8420d8e6d918b552c3c4891,100.0,8000.0,telefonia
48b68cf8eebb10e4dbf1b1ba6cf00107,150.0,880.0,beleza_saude
c765fb286266d05deb16689631d841e1,700.0,6438.0,papelaria
a1efabfd513c691eeb2650e5f04e5cb6,600.0,4048.0,esporte_lazer
1528d0673079ce2d79d29753b800d76e,800.0,2800.0,beleza_saude
cae79e3b5c787c231543fa415a20b5cc,350.0,24300.0,ferramentas_jardim
e20be15ef3888b958c8a76a2f0edfc25,400.0,2200.0,
21a53da27d4b830f32f475a09f0bd54a,1500.0,23625.0,cama_mesa_banho
f100f4ee5e2b55d163a3f7c300c24d26,417.0,2340.0,beleza_saude
70ad1cce006c26381f72387a1cdb2bf6,2700.0,14400.0,informatica_acessorios
72d3bf1d3a790f8874096fcf860e3eff,583.0,8400.0,brinquedos
97b3b8e8ed22d0ceb3b3c520e806a334,200.0,5236.0,eletronicos
758eb93d6519618b22b2721413074847,1650.0,27000.0,casa_conforto
22633013199a5fbb2c0094a6e2802386,600.0,15000.0,brinquedos
0645b477d9a79945e55ec6be1605b5a0,1200.0,31360.0,brinquedos
b5fd066805e6dbd581736d37d6313bb3,3000.0,8349.0,moveis_decoracao
4b5e26931a0b0d3a690a3f520329a975,9450.0,28050.0,esporte_lazer
4deb009c36a910076a023947a7929201,157.0,1768.0,consoles_games
7aafb113cc4cdd6f842135ceb2ba4b50,1950.0,28125.0,esporte_lazer
9bfc55df037ce3ac01bfd84781adf7e5,530.0,3990.0,audio
70358ca9f95694a2b9e41eed6edbd7b3,150.0,2016.0,informatica_acessorios
82c3ea364e5480f335f6743ee725a921,275.0,1600.0,informatica_acessorios
5ccdfc35d9cff8db4fa46b83d5712899,15700.0,92340.0,pet_shop
6ac3978babf6ca76087369391bb6ce5a,1683.0,12100.0,utilidades_domesticas
cf4f52b8f3c906f11d98e8866614f140,600.0,6750.0,agro_industria_e_comercio
2794308672e65bc5a970a627ddb9b0f1,500.0,25935.0,utilidades_domesticas
55403fdc84a027ae6565b360af50e1ee,5446.0,5292.0,perfumaria
76d1a1a9d21ab677a61c3ae34b1b352f,550.0,1232.0,
69594b9c8acebfbd1bbc19f782680d4c,600.0,18000.0,consoles_games
837b5c6df9ceb8a9c604e78fde0e60a2,250.0,2340.0,informatica_acessorios
331e79a28ee5afbb321a3146653085f2,10725.0,68970.0,moveis_escritorio
013ee64977aaa6b2b25475095162e0e9,1350.0,24750.0,cama_mesa_banho
d00f6c52d2730de05fb409f09ab6e732,2150.0,14250.0,utilidades_domesticas
1ec597ef2aaee9e73f32a970247f3192,300.0,7436.0,beleza_saude
3bc5164bc7f4be77002d6651da65c98c,550.0,3344.0,
d0c7f4863cf1497a8bc855b8b09116bf,1400.0,6877.0,beleza_saude
b5dfd307658435bd981ff29e6da7e77a,100.0,1500.0,bebes
5538ed283fd2d0e2a1151507e1cbd59c,400.0,3600.0,esporte_lazer
08c63555bbee955cad9c6a9feab9e9d4,11350.0,51170.0,utilidades_domesticas
1d8ff272f4ff5248bde1358ef928713f,900.0,21000.0,ferramentas_jardim
77ddf7d9682490a7d50e7d580460d4c1,1050.0,8000.0,papelaria
1aec9dac073154a4d6350ad0e773a191,200.0,1848.0,market_place
b1631003bdbc3b1e876f83a7d851d74a,350.0,3960.0,perfumaria
8ac47b3ab13c68f49f10dde899674149,2150.0,3000.0,dvds_blu_ray
d4670fa6cc31ee979c4cbd5904e0562a,1050.0,7680.0,informatica_acessorios
d5b703c271f43f9c588a6f512a00f77e,150.0,2240.0,brinquedos
cb6d69daafeddab34122e1de88e1274c,1850.0,11025.0,utilidades_domesticas
4744ba40fb4b128ffc1c6a753711f2f7,800.0,10800.0,moveis_decoracao
fe01b643060a6446e59f58e3021e66b3,1250.0,10920.0,perfumaria
78ab491fca1a263dc3d1a16833c57016,550.0,2800.0,perfumaria
f109f04ad95889f2f041a91afe3d894e,2033.0,4488.0,beleza_saude
5328338cfaa16ba10561cd970c73ca11,1950.0,27588.0,cool_stuff
72c0ede833dac61a24ac9a7c394066a5,1250.0,31920.0,papelaria
f7b0ee6d481a76a7bed4f0a7d574a6e2,700.0,10000.0,esporte_lazer
1567eb3a02b49c99d7d07045e9ce94f5,1900.0,7500.0,automotivo
25bf7c5e5f9d008845212122805014e5,300.0,4800.0,cama_mesa_banho
c342f482010f1ec6d94f55102e4994b9,400.0,4950.0,automotivo
d76c9aa6123ceda9cd490fb2301c1cb4,2200.0,17500.0,utilidades_domesticas
3b0f7951038b105522c2d566b54421f7,175.0,1326.0,telefonia
16e3cf9ffd35194d29e5560a23123732,875.0,6720.0,informatica_acessorios
473795a355d29305c3ea6b156833adf5,100.0,8000.0,perfumaria
be1c4cf8a2d2aade623eb7a646d2a0bc,850.0,20250.0,cama_mesa_banho
2873da054c3a30189c5aac7b87d3b6e9,1150.0,6600.0,
a35a9f46dcee0a67c8c7ad8493eb4135,200.0,2378.0,informatica_acessorios
b205c1d9481d550412cbac291356e234,2000.0,32200.0,malas_acessorios
7d873ae7ba4e637167c1a8d544bd6af8,1700.0,15625.0,bebidas
64d0feb1bcf9c7fe7b5dad3271c10910,750.0,13125.0,moveis_decoracao
a77453f011b20e66aec0d64f59106fbf,100.0,2816.0,informatica_acessorios
0f91b6a95a57a43203a9b17de98960d9,390.0,3876.0,beleza_saude
5a6eeab62396852f7d89b60ba3a73cce,300.0,3872.0,ferramentas_jardim
c1afa44a5a60e2e7cf7280e57eba0597,12300.0,52800.0,ferramentas_jardim
3ffc8b6c3ae2afbf307cbd802bfb5e4c,8950.0,65600.0,bebes
a98657f6c266c87a5477b593aa1b7a80,1350.0,8424.0,esporte_lazer
4b703444923b5e57bb73ba343f5ebab7,264.0,3808.0,cama_mesa_banho
9798f14fd2be3c482aaff824a05ac605,3000.0,26250.0,utilidades_domesticas
1e8d46e0cdc62c1ffa69cc04a6f2660f,250.0,2904.0,beleza_saude
5f42d57952b7815098979a5c4fa6f82a,150.0,990.0,beleza_saude
5a2f62420bd55b28cdc512cd79263c73,100.0,2464.0,perfumaria
59391e840980a4bb6df5f44d3d734df7,600.0,832.0,esporte_lazer
ac480ada5f06d9024eae2c6dd9de4c74,200.0,2800.0,perfumaria
d43c65f300c5cfaae005f1f954fc0b15,7450.0,22080.0,utilidades_domesticas
6263969289f84cd8bde876597407657d,5350.0,36000.0,market_place
95380c355d1a589a9f3e7bfe9e5920d3,4100.0,12920.0,cama_mesa_banho
bb1865456593db5a35bcc2b23174a09d,7450.0,51712.0,esporte_lazer
48aacddd51c3196ea66bf15d9f131c6b,649.0,4896.0,utilidades_domesticas
7cf14faf0bbe9357dbd24b4a1de69f2d,150.0,1960.0,esporte_lazer
1686ad611d0c19159f8052758f93f660,150.0,2156.0,telefonia
7fbf3cba00dcf6da3f7c0fe6a162b4c1,250.0,3000.0,beleza_saude
3db75f31b76375c502f64d550dcd1166,200.0,2378.0,informatica_acessorios
9cf46f1d4af935182cc2fa4690a77a00,200.0,2704.0,relogios_presentes
d5991653e037ccb7af6ed7d94246b249,922.0,7650.0,informatica_acessorios
82e4ad16521ca131d95e198d507db370,150.0,3648.0,eletronicos
aae9610f8843fbe3931dadce56c0ac94,3765.0,50336.0,informatica_acessorios
74e901ea4caa0b0488e8350431c558e9,3350.0,22000.0,bebes
7775d718fa8dfebe8015e6e5ee3dc5be,700.0,3200.0,
08574b074924071f4e201e151b152b4e,9000.0,19656.0,ferramentas_jardim
e9ed063dacf96b73a9567bf943e5f708,250.0,3168.0,perfumaria
4e0d588f8e002f2bad9cbe0b8f66f6f6,200.0,1875.0,
ce5cedf6e57d59b07eeecb68eeafd099,2750.0,16384.0,eletrodomesticos_2
4413a608a42bd21bbf9d5abbd58c249a,2350.0,10240.0,cool_stuff
290ada89b05e1dca2a4fe42f1cfc012e,300.0,1140.0,telefonia_fixa
85eed6b3f52d601d2a288e2668b888df,4950.0,25069.0,automotivo
dfb97c88e066dc22165f31648efe1312,5417.0,90992.0,automotivo
c7c99e372ec2f873701c20e3a00ff29c,100.0,1188.0,telefonia
13c68a908e3ec61b48544be41a74e8cd,6050.0,36000.0,
a996a4fecaea5e7e2638d2c5078ebf4b,1050.0,16170.0,moveis_decoracao
55d139324dfb785b405ef1e11f119adc,738.0,7360.0,casa_construcao
a1b5a3e2a2233424b6c4ce31f31aa8db,9675.0,65142.0,moveis_escritorio
33ab88b1e48538d846cd26ea55d34108,200.0,6192.0,eletronicos
750dcfda0a9788bba89c94bb82a322db,7350.0,38750.0,utilidades_domesticas
15fdd6032f35d4add5066fb90be28630,950.0,640.0,relogios_presentes
0134eb6b933b7ebc0f9e24ae5abefaa0,1150.0,48070.0,eletrodomesticos
37f05006248fc8b0d04270ef02d24406,50.0,3888.0,fashion_bolsas_e_acessorios
501c8cd285f4f2ed96efffbb3c697d0b,450.0,1235.0,construcao_ferramentas_construcao
540a6b4600d6620f58aaff20eba82574,300.0,3300.0,fashion_underwear_e_moda_praia
24d1e0447bc0f9b43af49837d0a4efd8,1150.0,5760.0,utilidades_domesticas
22c051b01971f34702857840a0e03fab,950.0,11286.0,instrumentos_musicais
c1ed7eeb2ac3e40d069da245ac1d3492,2250.0,15625.0,cama_mesa_banho
4fe644d766c7566dbc46fb851363cb3b,1700.0,19500.0,artes
74985eecf05f5ef2d7e4c59156454e2c,525.0,3978.0,automotivo
6480f3f31b23d41c1b8ad051c201b244,3500.0,22528.0,beleza_saude
66fc767a58575873dad11a4c717727dc,1550.0,13230.0,utilidades_domesticas
f8ddde5f054858a4316860ee89414db1,350.0,6580.0,cama_mesa_banho
8108bd323f83c37e82b2f8ff9263da19,2000.0,29925.0,cool_stuff
162e010af9fe224d35fd8496a273fb02,1800.0,29400.0,moveis_decoracao
340e3e28357bb29f7612c86c13d9729a,200.0,4500.0,beleza_saude
765828bfddc553298bd28c90187d5aaa,2300.0,15625.0,beleza_saude
781afe929e3016a667f5f439afd55fce,400.0,5832.0,esporte_lazer
7ae8d9b8eca8a6daf066e53ddc7034d3,150.0,2208.0,eletronicos
a412a4cce5810a2d4fc9ce36664a929b,5000.0,74664.0,automotivo
60495adb1f1a49c8aea75e5e56a47a48,150.0,1596.0,beleza_saude
79ccb1aca8fcf379a6ed2412fba0480e,8050.0,32760.0,moveis_decoracao
39774ab6b55af4ca99782e23935a97a4,12050.0,67716.0,moveis_escritorio
100e8441d08795468a34832962d2eaf6,950.0,2000.0,moveis_decoracao
1c99a6128a79a5fb5a34c1c6b3be9067,900.0,8712.0,fashion_calcados
0fa8853b873ba06e7d27385fbb1411ca,16250.0,68970.0,moveis_escritorio
30469bb5ea377eae7121981e2f0778e4,5950.0,48000.0,esporte_lazer
69898c1a5e170da88769a92f466dac8f,200.0,2000.0,telefonia
914c9e9af640dd56f48764a225b00f89,7463.0,125440.0,moveis_escritorio
bb1378aaa2d6f539069001a8dfda9a58,400.0,6624.0,brinquedos
72331bc45c5e8665ee12999363bc9186,350.0,1920.0,brinquedos
362e37b5c8826ef516a607cb5f99b8f1,13350.0,66500.0,esporte_lazer
e0d64dcfaa3b6db5c54ca298ae101d05,4338.0,2856.0,relogios_presentes
060890b1af8cc031e9dde49cf544f884,2900.0,29768.0,automotivo
b1cd1b18e50f570382f52a55898e8987,5350.0,34615.0,brinquedos
b0e3993f15923db74f7aea09b8043717,16400.0,96460.0,construcao_ferramentas_construcao
0606451146029c2f85c958b9cce49735,450.0,2112.0,relogios_presentes
e9a69340883a438c3f91739d14d3a56d,3000.0,13464.0,utilidades_domesticas
3d4609bbecb3db49babe621f46b1b8fb,300.0,3750.0,utilidades_domesticas
c07d367dd7b78b0558e7a3e1e1a975c8,12850.0,48000.0,cama_mesa_banho
7b35be468d9795a7529f65c50ec87668,4381.0,3528.0,relogios_presentes
ba3a1ee42fbee80933b0d24a275827f0,15250.0,52800.0,utilidades_domesticas
3570caaeaa3f5a1ae76392bb2b4155f9,1550.0,16740.0,esporte_lazer
f2610c932aaabc3eb24c3512b498a838,1200.0,1056.0,ferramentas_jardim
9e0873e9ac04b12f282b81af5daebd2e,2825.0,24389.0,ferramentas_jardim
8d4dac6177fb8134f26fb4c5cc6c0aff,250.0,1650.0,beleza_saude
b09cd20111b8c27705b617c3b5af7608,1100.0,6050.0,cama_mesa_banho
5e3555ed62835dd67704d40a72678cfd,300.0,4096.0,bebes
